MotorData.ActCurrent,MotorData.ActPosition,MotorData.ActSpeed,MotorData.IsAcceleration,MotorData.IsForce,MotorData.Motor_Pos1reached,MotorData.Motor_Pos2reached,MotorData.Motor_Pos3reached,MotorData.Motor_Pos4reached,NVL_Recv_Ind.GL_Metall,NVL_Recv_Ind.GL_NonMetall,NVL_Recv_Storage.GL_I_ProcessStarted,NVL_Recv_Storage.GL_I_Slider_IN,NVL_Recv_Storage.GL_I_Slider_OUT,NVL_Recv_Storage.GL_LightBarrier,NVL_Send_Storage.ActivateStorage,PLC_PRG.Gripper,PLC_PRG.MaterialIsMetal,Label
25,260014,0,0,9,0,0,1,0,0,1,1,0,1,1,0,0,0,0
29,260014,0,0,6,0,0,1,0,0,1,1,0,1,1,0,0,0,0
50,260014,0,0,6,0,0,1,0,0,1,1,0,1,1,0,0,0,0
50,260014,0,0,6,0,0,1,0,0,1,1,0,1,1,0,0,0,0
50,260014,0,0,6,0,0,1,0,0,1,1,0,1,1,0,0,0,0
24,260014,0,0,7,0,0,1,0,0,1,1,0,1,1,0,0,0,0
31,260014,0,0,6,0,0,1,0,0,1,1,0,1,1,0,0,0,0
34,260014,0,0,8,0,0,1,0,0,1,1,0,1,1,0,0,0,0
35,260014,0,0,8,0,0,1,0,0,1,1,0,1,1,0,0,0,0
35,260014,0,0,8,0,0,1,0,0,1,1,0,1,1,0,0,0,0
30,260014,0,0,4,0,0,1,0,0,1,1,0,1,1,0,0,0,0
40,260014,0,0,5,0,0,1,0,0,1,1,0,1,1,0,0,0,0
28,260014,0,0,5,0,0,1,0,0,1,0,0,1,1,0,0,0,0
31,260014,0,0,5,0,0,1,0,0,1,0,0,1,1,0,0,0,0
31,260014,0,0,5,0,0,1,0,0,1,0,0,1,1,0,0,0,0
36,260014,0,0,5,0,0,1,0,0,1,0,0,1,1,0,0,0,0
32,260014,0,0,7,0,0,1,0,0,1,0,0,1,1,0,0,0,0
23,260014,0,0,8,0,0,1,0,0,1,0,0,1,1,0,0,0,0
23,260014,0,0,8,0,0,1,0,0,1,0,0,1,1,0,0,0,0
23,260014,0,0,8,0,0,1,0,0,1,0,0,1,1,0,0,0,0
30,260014,0,0,6,0,0,1,0,0,1,0,0,1,1,0,0,0,0
33,260014,0,0,7,0,0,1,0,0,1,0,0,0,1,0,0,0,0
28,260014,0,0,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0
21,260014,0,0,6,0,0,1,0,0,1,0,0,0,1,0,0,0,0
31,260014,0,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0
31,260014,0,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0
30,260014,0,-2001,-84,0,0,1,0,0,1,0,1,0,1,0,0,0,0
-61,254678,-63104,0,31,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-591,248675,-76560,0,-67,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-591,248675,-76560,0,-67,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-270,244905,-96947,0,-19,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-761,238583,-84013,0,-126,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-68,235538,-86739,0,-30,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-68,235538,-86739,0,-30,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-196,228984,-100543,1015,-16,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-196,228984,-100543,1015,-16,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-550,222836,-67483,0,-112,0,0,0,0,0,1,0,1,0,1,0,0,0,0
125,219704,-72036,0,-178,0,0,0,0,0,1,0,1,0,1,0,0,0,0
125,219704,-72036,0,-178,0,0,0,0,0,1,0,1,0,1,0,0,0,0
238,213614,-75603,0,-12,0,0,0,0,0,1,0,1,0,1,0,0,0,0
147,210105,-79924,0,-10,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-245,204102,-82012,0,-29,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-182,198331,-84332,0,-20,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-424,194648,-68324,0,-54,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-424,194648,-68324,0,-54,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-691,188500,-66758,0,-28,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-815,182671,-91640,-1015,-46,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-815,182671,-91640,-1015,-46,0,0,0,0,0,1,0,1,0,1,0,0,0,0
189,179452,-93264,0,-50,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-326,171941,-83839,0,-50,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-326,171941,-83839,0,-50,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-668,168809,-84680,0,4,0,0,0,0,0,1,0,1,0,1,0,0,0,0
49,162342,-73196,-1015,-59,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-446,156339,-89871,0,61,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-446,156339,-89871,0,61,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-931,153120,-82621,0,-63,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-442,147204,-87696,-1015,-72,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-653,140737,-86159,0,-89,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-767,137692,-93061,-1015,-149,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-767,137692,-93061,-1015,-149,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-579,131776,-95468,0,-164,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-581,128006,-97904,0,40,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-581,128006,-97904,0,40,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-302,122090,-57913,0,-71,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-302,122090,-57913,0,-71,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-257,115594,-69629,-1015,-204,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-863,111940,-86217,0,-125,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-630,106082,-67599,0,-81,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-1110,99992,-81258,0,-223,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-1110,99992,-81258,0,-223,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-362,96251,-67657,1015,-52,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-296,90074,-69716,0,-187,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-523,84158,-81751,0,-154,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-954,80475,-68991,-1015,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-954,80475,-68991,-1015,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-275,74559,-100224,0,-12,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-686,71282,-69223,0,-54,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-238,64641,-73602,0,-208,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-238,64641,-73602,0,-208,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-238,64641,-73602,0,-208,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-244,58638,-71485,0,-165,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-212,55448,-80156,0,-103,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-810,49271,-69919,-1015,25,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-63,45588,-66004,1015,-135,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-63,45588,-66004,1015,-135,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-325,39440,-84100,0,-79,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-800,32567,-82157,0,-172,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-695,29203,-80968,1015,-94,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-695,29203,-80968,1015,-94,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-763,22707,-93612,-1015,-91,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-273,22011,-4379,0,40,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-191,22011,0,0,-40,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-191,22011,0,0,-40,0,0,0,0,0,1,0,1,0,1,0,0,0,0
-195,22011,0,0,-41,1,0,0,0,0,1,0,1,0,1,0,0,0,0
-195,22011,0,0,-41,1,0,0,0,0,1,0,1,0,1,0,0,0,0
-180,22011,0,0,-43,1,0,0,0,0,1,0,1,0,1,0,1,0,0
-184,22011,0,0,-41,1,0,0,0,0,1,0,1,0,1,0,1,0,0
-189,22011,0,0,-43,1,0,0,0,0,1,0,1,0,1,0,1,0,0
-192,22011,0,0,-41,1,0,0,0,0,1,0,1,0,1,0,1,0,0
-192,22011,0,0,-41,1,0,0,0,0,1,0,1,0,1,0,1,0,0
-187,22011,0,0,-41,1,0,0,0,0,1,0,1,0,1,0,1,0,0
-182,22011,0,0,-41,1,0,0,0,0,1,0,1,0,1,0,1,0,0
-189,22011,0,0,-41,1,0,0,0,0,1,0,1,0,1,0,1,0,0
-189,22011,0,0,-41,1,0,0,0,0,1,0,1,0,1,0,1,0,0
-198,22011,0,0,-45,1,0,0,0,0,1,0,1,0,1,0,1,0,0
-185,22011,0,0,-44,1,0,0,0,0,1,0,1,0,1,0,1,0,0
-187,22011,0,0,-40,1,0,0,0,0,1,0,1,0,1,0,1,0,0
-187,22011,0,0,-40,1,0,0,0,0,1,0,1,0,1,0,1,0,0
-187,22011,0,0,-40,1,0,0,0,0,1,0,1,0,1,0,1,0,0
-197,22011,0,0,-43,1,0,0,0,0,1,0,1,0,1,0,1,0,0
-184,22011,0,0,-42,1,0,0,0,0,1,0,1,0,1,0,1,0,0
-190,22011,0,0,-39,1,0,0,0,0,1,0,1,0,1,0,1,0,0
-201,22011,0,0,-42,1,0,0,0,0,1,0,1,0,1,0,1,0,0
-200,22011,0,0,-43,1,0,0,0,0,1,0,1,0,1,0,1,0,0
-200,22011,0,0,-43,1,0,0,0,0,1,0,1,0,1,0,1,0,0
-200,22011,0,0,-43,1,0,0,0,0,1,0,1,0,1,0,1,0,0
89,22040,0,0,183,1,0,0,0,0,1,0,1,0,1,0,1,0,0
-29,24708,82563,-2030,231,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-29,24708,82563,-2030,231,0,0,0,0,0,1,0,1,0,1,0,1,0,0
323,30972,67512,1015,83,0,0,0,0,0,1,0,1,0,1,0,1,0,0
496,36946,71572,-1015,59,0,0,0,0,0,1,0,1,0,1,0,1,0,0
496,36946,71572,-1015,59,0,0,0,0,0,1,0,1,0,1,0,1,0,0
724,40165,83839,0,116,0,0,0,0,0,1,0,1,0,1,0,1,0,0
628,46632,94192,0,167,0,0,0,0,0,1,0,1,0,1,0,1,0,0
628,46632,94192,0,167,0,0,0,0,0,1,0,1,0,1,0,1,0,0
689,52490,85115,-1015,143,0,0,0,0,0,1,0,1,0,1,0,1,0,0
422,55535,81171,-1015,200,0,0,0,0,0,1,0,1,0,1,0,1,0,0
250,62321,81606,1015,104,0,0,0,0,0,1,0,1,0,1,0,1,0,0
250,62321,81606,1015,104,0,0,0,0,0,1,0,1,0,1,0,1,0,0
805,68237,61451,0,197,0,0,0,0,0,1,0,1,0,1,0,1,0,0
173,71369,77720,1015,59,0,0,0,0,0,1,0,1,0,1,0,1,0,0
640,78474,67193,0,176,0,0,0,0,0,1,0,1,0,1,0,1,0,0
123,81606,84187,0,-1,0,0,0,0,0,1,0,1,0,1,0,1,0,0
123,81606,84187,0,-1,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-37,87696,71572,1015,36,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-169,94395,69977,-1015,97,0,0,0,0,0,1,0,1,0,1,0,1,0,0
403,97614,77169,0,34,0,0,0,0,0,1,0,1,0,1,0,1,0,0
403,97614,77169,0,34,0,0,0,0,0,1,0,1,0,1,0,1,0,0
403,97614,77169,0,34,0,0,0,0,0,1,0,1,0,1,0,1,0,0
834,103617,87696,1015,32,0,0,0,0,0,1,0,1,0,1,0,1,0,0
999,106981,68788,0,174,0,0,0,0,0,1,0,1,0,1,0,1,0,0
109,113622,59508,1015,-17,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-40,119683,87348,1015,14,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-40,119683,87348,1015,14,0,0,0,0,0,1,0,1,0,1,0,1,0,0
91,122815,80156,0,-10,0,0,0,0,0,1,0,1,0,1,0,1,0,0
0,129456,70383,1015,-45,0,0,0,0,0,1,0,1,0,1,0,1,0,0
479,135372,89755,0,71,0,0,0,0,0,1,0,1,0,1,0,1,0,0
479,135372,89755,0,71,0,0,0,0,0,1,0,1,0,1,0,1,0,0
64,141839,78184,1015,175,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-2,145203,86478,0,41,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-2,145203,86478,0,41,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-78,151148,84796,0,36,0,0,0,0,0,1,0,1,0,1,0,1,0,0
281,154425,77314,1015,140,0,0,0,0,0,1,0,1,0,1,0,1,0,0
281,154425,77314,1015,140,0,0,0,0,0,1,0,1,0,1,0,1,0,0
130,161124,77488,-1015,94,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-101,164430,88711,0,49,0,0,0,0,0,1,0,1,0,1,0,1,0,0
153,170665,85985,0,166,0,0,0,0,0,1,0,1,0,1,0,1,0,0
153,170665,85985,0,166,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-18,173855,80968,0,64,0,0,0,0,0,1,0,1,0,1,0,1,0,0
240,180670,81780,0,163,0,0,0,0,0,1,0,1,0,1,0,1,0,0
103,186673,74994,-1015,55,0,0,0,0,0,1,0,1,0,1,0,1,0,0
103,186673,74994,-1015,55,0,0,0,0,0,1,0,1,0,1,0,1,0,0
113,189776,72239,0,46,0,0,0,0,0,1,0,1,0,1,0,1,0,0
1086,196968,68382,0,158,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-36,200013,80127,0,25,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-36,200013,80127,0,25,0,0,0,0,0,1,0,1,0,1,0,1,0,0
1091,206190,68237,0,16,0,0,0,0,0,1,0,1,0,1,0,1,0,0
227,209873,68701,0,8,0,0,0,0,0,1,0,1,0,1,0,1,0,0
227,209873,68701,0,8,0,0,0,0,0,1,0,1,0,1,0,1,0,0
690,216021,85956,1015,108,0,0,0,0,0,1,0,1,0,1,0,1,0,0
634,222024,89320,0,3,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-32,225707,70122,0,-49,0,0,0,0,0,1,0,1,0,1,0,1,0,0
949,231797,86188,-1015,6,0,0,0,0,0,1,0,1,0,1,0,1,0,0
949,231797,86188,-1015,6,0,0,0,0,0,1,0,1,0,1,0,1,0,0
457,237539,66265,0,160,0,0,0,0,0,1,0,1,0,1,0,1,0,0
562,240758,79141,0,38,0,0,0,0,0,1,0,1,0,1,0,1,0,0
208,247631,71572,1015,18,0,0,0,0,0,1,0,1,0,1,0,1,0,0
208,247631,71572,1015,18,0,0,0,0,0,1,0,1,0,1,0,1,0,0
466,253953,74820,-1015,140,0,0,0,0,0,1,0,1,0,1,0,1,0,0
152,256998,87638,0,-32,0,0,0,0,0,1,0,1,0,1,0,1,0,0
152,256998,87638,0,-32,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-374,264277,78184,0,33,0,0,0,0,0,1,0,1,0,1,0,1,0,0
726,267322,65917,0,91,0,0,0,0,0,1,0,1,0,1,0,1,0,0
726,267322,65917,0,91,0,0,0,0,0,1,0,1,0,1,0,1,0,0
546,273557,66526,0,91,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-119,277153,77372,0,73,0,0,0,0,0,1,0,1,0,1,0,1,0,0
537,283243,95236,0,165,0,0,0,0,0,1,0,1,0,1,0,1,0,0
537,283243,95236,0,165,0,0,0,0,0,1,0,1,0,1,0,1,0,0
119,289391,72558,0,112,0,0,0,0,0,1,0,1,0,1,0,1,0,0
1059,293074,92365,0,161,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-31,298845,78213,-2030,172,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-135,305167,93960,0,-14,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-135,305167,93960,0,-14,0,0,0,0,0,1,0,1,0,1,0,1,0,0
869,308850,78648,0,-17,0,0,0,0,0,1,0,1,0,1,0,1,0,0
869,308850,78648,0,-17,0,0,0,0,0,1,0,1,0,1,0,1,0,0
123,314679,66787,-1015,94,0,0,0,0,0,1,0,1,0,1,0,1,0,0
181,320914,69252,0,12,0,0,0,0,0,1,0,1,0,1,0,1,0,0
181,320914,69252,0,12,0,0,0,0,0,1,0,1,0,1,0,1,0,0
50,324684,80794,0,5,0,0,0,0,0,1,0,1,0,1,0,1,0,0
118,330745,81867,0,99,0,0,0,0,0,1,0,1,0,1,0,1,0,0
499,333790,86188,1015,55,0,0,0,0,0,1,0,1,0,1,0,1,0,0
6,340518,65511,0,-14,0,0,0,0,0,1,0,1,0,1,0,1,0,0
6,340518,65511,0,-14,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-26,346608,85985,-1015,38,0,0,0,0,0,1,0,1,0,1,0,1,0,0
199,350030,71108,1015,65,0,0,0,0,0,1,0,1,0,1,0,1,0,0
158,357077,84448,0,21,0,0,0,0,0,1,0,1,0,1,0,1,0,0
158,357077,84448,0,21,0,0,0,0,0,1,0,1,0,1,0,1,0,0
626,360354,85202,-1015,45,0,0,0,0,0,1,0,1,0,1,0,1,0,0
1119,366270,67251,0,227,0,0,0,0,0,1,0,1,0,1,0,1,0,0
1045,369315,84448,1015,245,0,0,0,0,0,1,0,1,0,1,0,1,0,0
1045,369315,84448,1015,245,0,0,0,0,0,1,0,1,0,1,0,1,0,0
331,375956,80823,1015,116,0,0,0,0,0,1,0,1,0,1,0,1,0,0
331,375956,80823,1015,116,0,0,0,0,0,1,0,1,0,1,0,1,0,0
214,382452,75081,-1015,106,0,0,0,0,0,1,0,1,0,1,0,1,0,0
616,385555,89262,0,157,0,0,0,0,0,1,0,1,0,1,0,1,0,0
618,389992,174,-2001,228,0,0,0,0,0,1,0,1,0,1,0,1,0,0
311,389992,0,0,64,0,0,0,0,0,1,0,1,0,1,0,1,0,0
311,389992,0,0,64,0,0,0,0,0,1,0,1,0,1,0,1,0,0
300,389992,0,0,65,0,0,0,1,0,1,0,1,0,1,0,1,0,0
311,389992,0,0,71,0,0,0,1,0,1,0,1,0,1,0,1,0,0
292,389992,0,0,64,0,0,0,1,0,1,0,1,0,1,0,1,0,0
292,389992,0,0,64,0,0,0,1,0,1,0,1,0,1,0,1,0,0
309,389992,0,0,66,0,0,0,1,0,1,0,1,0,1,0,1,0,0
303,389992,0,0,64,0,0,0,1,0,1,0,1,0,1,0,1,0,0
303,389992,0,0,64,0,0,0,1,0,1,0,1,0,1,0,1,0,0
302,389992,0,0,64,0,0,0,1,0,1,0,1,0,1,0,1,0,0
303,389992,0,0,66,0,0,0,1,0,1,0,1,0,1,0,1,0,0
303,389992,0,0,66,0,0,0,1,0,1,0,1,0,1,0,1,0,0
311,389992,0,0,69,0,0,0,1,0,1,0,1,0,1,0,1,0,0
311,389992,0,0,65,0,0,0,1,0,1,0,1,0,1,0,1,0,0
308,389992,0,0,67,0,0,0,1,0,1,0,1,0,1,0,1,0,0
308,389992,0,0,67,0,0,0,1,0,1,0,1,0,1,0,1,0,0
303,389992,0,0,66,0,0,0,1,0,1,0,1,0,1,0,1,0,0
288,389992,0,0,65,0,0,0,1,0,1,0,1,0,1,0,1,0,0
309,389992,0,0,67,0,0,0,1,0,1,0,1,0,1,0,1,0,0
317,389992,0,0,63,0,0,0,1,0,1,0,1,0,1,0,1,0,0
317,389992,0,0,63,0,0,0,1,0,1,0,1,0,1,0,1,0,0
317,389992,0,0,63,0,0,0,1,0,1,0,1,0,1,0,1,0,0
297,389992,0,0,64,0,0,0,1,0,1,0,1,0,1,0,1,0,0
305,389992,0,0,69,0,0,0,1,0,1,0,1,0,1,0,1,0,0
202,389847,0,0,69,0,0,0,1,0,1,0,1,0,1,0,1,0,0
-560,386802,-71891,-29,-54,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-560,386802,-71891,-29,-54,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-238,380335,-87145,1015,-105,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-671,376797,-68556,0,-247,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-453,370156,-81693,0,-161,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-453,370156,-81693,0,-161,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-377,366879,-84013,1015,-93,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-20,360789,-85956,0,-98,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-655,354148,-67512,0,-69,0,0,0,0,0,1,0,1,0,1,0,1,0,0
23,351045,-87812,0,-88,0,0,0,0,0,1,0,1,0,1,0,1,0,0
23,351045,-87812,0,-88,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-133,345042,-82795,0,-171,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-133,345042,-82795,0,-171,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-385,341910,-75400,0,-31,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-39,335124,-106894,0,-57,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-39,335124,-106894,0,-57,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-27,328715,-100398,0,-123,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-792,325525,-67744,0,-180,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-936,318884,-71514,0,-77,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-430,312881,-85028,-1015,-8,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-430,312881,-85028,-1015,-8,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-483,309923,-79692,0,-203,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-1022,303282,-93641,0,-83,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-97,297424,-70644,1015,-73,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-97,297424,-70644,1015,-73,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-439,294379,-75661,0,-24,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-439,294379,-75661,0,-24,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-267,287738,-102805,-1015,127,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-349,284229,-99296,0,-125,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-447,277994,-69368,1015,38,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-447,277994,-69368,1015,38,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-1,274456,-74008,1015,-127,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-569,267989,-58464,-1015,-174,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-574,264480,-95729,0,-137,0,0,0,0,0,1,0,1,0,1,0,1,0,0
14,258477,-83752,1015,5,0,0,0,0,0,1,0,1,0,1,0,1,0,0
14,258477,-83752,1015,5,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-463,251575,-88885,0,-62,0,0,0,0,0,1,0,1,0,1,0,1,0,0
18,248617,-68382,1015,-111,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-144,242382,-71398,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-727,238554,-63220,0,-35,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-727,238554,-63220,0,-35,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-727,238554,-63220,0,-35,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-47,232551,-70992,0,-38,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-628,226316,-87203,0,-64,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-426,221908,-93931,0,-62,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-142,218631,-72471,-1015,-88,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-142,218631,-72471,-1015,-88,0,0,0,0,0,1,0,1,0,1,0,1,0,0
80,212715,-75400,1015,-56,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-606,206132,-91930,0,-87,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-66,202768,-71920,-1015,24,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-66,202768,-71920,-1015,24,0,0,0,0,0,1,0,1,0,1,0,1,0,0
289,196852,-97875,-1015,-88,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-784,190385,-72877,-1015,58,0,0,0,0,0,1,0,1,0,1,0,1,0,0
157,187108,-74559,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-219,180844,-75284,1015,-164,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-219,180844,-75284,1015,-164,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-219,180844,-75284,1015,-164,0,0,0,0,0,1,0,1,0,1,0,1,0,0
23,177567,-90451,-1015,3,0,0,0,0,0,1,0,1,0,1,0,1,0,0
204,171100,-85695,0,-196,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-696,165097,-85695,0,-21,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-696,165097,-85695,0,-21,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-303,161907,-72935,0,-120,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-215,155179,-68904,1015,-156,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-865,148944,-68933,0,-50,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-865,148944,-68933,0,-50,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-76,145667,-94337,-1015,-47,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-366,140041,-9715,986,-111,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-136,140012,-17313,0,-34,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-161,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,1,0,0
-161,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,1,0,0
-158,140012,0,0,-34,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-138,140012,0,0,-34,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-138,140012,0,0,-34,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-146,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-146,140012,0,0,-33,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-150,140012,0,0,-31,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-153,140012,0,0,-32,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-157,140012,0,0,-32,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-157,140012,0,0,-32,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-153,140012,0,0,-35,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-144,140012,0,0,-34,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-138,140012,0,0,-32,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-148,140012,0,0,-32,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-148,140012,0,0,-32,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-145,140012,0,0,-29,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-161,140012,0,0,-36,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-144,140012,0,0,-34,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-145,140012,0,0,-34,0,1,0,0,0,1,0,1,0,1,0,0,0,0
